X,Y,Z,Cu,Mo
2299.95,4051.054,5291.8218,-0.3106082128399359,-2.9004039120967717
2299.95,4057.8638,5278.4565,-0.2626630090872215,-2.9187527140708096
2299.95,4064.6736,5265.0918,-0.2382559200895301,-2.488902623065347
2299.95,4071.4834,5251.7266,-0.26526717383476595,-2.659245751320532
2299.95,4078.2935,5238.3613,-0.38272415486409,-2.937444497683484
2299.95,4085.1033,5224.9961,-0.4019697240867148,-2.8646864674418295
2299.95,4091.9131,5211.6313,-0.36672383679183196,-2.52571614438638
2299.95,4098.7231,5198.2661,-0.36096843350241287,-2.17154805869629
2299.95,4105.5327,5184.9009,-0.3974954503648565,-2.5902538322013813
2299.95,4112.3428,5171.5361,-0.4155139288112984,-2.5902538322013813
2299.95,4119.1523,5158.1709,-0.3147093749776248,-2.6036766723557605
2299.95,4125.9624,5144.8057,-0.37396498756147767,-2.3968847835146767
2299.95,4132.772,5131.4404,-0.3271147547355978,-2.333033991253544
2299.95,4139.582,5118.0757,-0.16016757844458993,-2.322777596281994
2299.95,4146.3921,5104.7104,-0.31882742593374525,-2.513293778706893
2299.95,4153.2017,5091.3452,-0.3652818775541805,-2.956492329816388
2299.95,4160.0117,5077.9805,-0.30516602994161784,-2.488902623065347
2299.95,4166.8213,5064.6152,-0.37396498756147767,-2.703047734329419
2299.95,4173.6313,5051.25,-0.3078834192260082,-2.47692657544778
2299.95,4180.4414,5037.8848,-0.20948599182186153,-2.3859558324269527
2299.95,4187.251,5024.52,-0.32850267808411165,-2.733352624589457
2299.95,4194.061,5011.1548,-0.37687619353136664,-2.5510336318619067
2299.95,4200.8706,4997.7896,-0.4231185166304932,-2.688232868031808
2299.95,4207.6807,4984.4243,-0.39304110662922304,-2.5770087808876334
2299.95,4214.4907,4971.0596,-0.37687619353136664,-2.733352624589457
2299.95,4221.3003,4957.6943,-0.2810362052306782,-2.353867861121208
2299.95,4228.1104,4944.3291,-0.36096843350241287,-2.733352624589457
2299.95,4234.9199,4930.9644,-0.3215822448180687,-2.1455727972123593
2299.95,4241.73,4917.5991,-0.4019697240867148,-2.5639368701997967
2299.95,4248.5396,4904.2339,-0.23445604699277905,-2.6310752711736427
2299.95,4255.3496,4890.8687,-0.24334498312233852,-2.718085385555343
2299.95,4262.1597,4877.5039,-0.19844971921238677,-0.9969559249181817
2299.95,4268.9692,4864.1387,-0.28634829566096603,-2.703047734329419
2299.95,4275.7793,4850.7734,-0.3215822448180687,-2.465092257855142
2299.95,4282.5889,4837.4087,-0.30245600485487784,-2.333033991253544
2299.95,4289.3989,4824.0435,-0.31608017523230725,-2.52571614438638
2299.95,4296.209,4810.6782,-0.3886065161165754,-2.465092257855142
2299.95,4303.0186,4797.313,-0.37833498086696266,-2.375145033198519
2299.95,4309.8286,4783.9482,-0.4748135785272081,-2.6310752711736427
2299.95,4316.6382,4770.583,-0.3581031061341856,-1.9804943474743755
2299.95,4323.4482,4757.2178,-0.2600656084027874,-2.4418356661407383
2299.95,4330.2578,4743.8525,-0.3424889004970636,-2.333033991253544
2299.95,4337.0679,4730.4878,-0.13124714635974888,-2.3968847835146767
2299.95,4343.8779,4717.1226,-0.24717884873353962,-2.5010238366702926
2299.95,4350.6875,4703.7573,-0.28236158471511347,-2.312625327888461
2299.95,4357.4976,4690.3926,-0.31745285716002086,-2.6450613175329654
2299.95,4364.3071,4677.0273,-0.3078834192260082,-2.5639368701997967
2299.95,4371.1172,4663.6621,-0.35524596541504094,-2.47692657544778
2299.95,4377.9272,4650.2969,-0.3710622321165199,-2.5010238366702926
2299.95,4384.7368,4636.9321,-0.3974954503648565,-2.5010238366702926
2299.95,4391.5469,4623.5669,-0.28901496035232416,-2.364449858470847
2299.95,4396.7676,4613.3203,-0.31745285716002086,-2.353867861121208
2299.95,3805.8818,5345.897,-0.2231423013149909,-2.207265822321952
2299.95,3810.1948,5337.4321,-0.3453097728600362,-2.718085385555343
2299.95,3817.0046,5324.0674,-0.10758409709481133,-2.0794335417118357
2299.95,3823.8145,5310.7021,-0.4416089995357736,-2.847295027205038
2299.95,3830.6243,5297.3369,-0.4277091833143289,-2.7646046797007062
2299.95,3837.4341,5283.9722,-0.42006973842866957,-2.8823857312635677
2299.95,3844.2441,5270.6069,-0.27443552991315223,-2.063560318538798
2299.95,3851.054,5257.2417,-0.463622432457841,-2.407934497602489
2299.95,3857.8638,5243.8765,-0.5141628527921008,-2.995712273753988
2299.95,3864.6736,5230.5117,-0.3011037414334833,-1.6873940485130159
2299.95,3871.4834,5217.1465,-0.32296250538190496,-2.465092257855142
2299.95,3878.2935,5203.7812,-0.12329708512341395,-2.154156467223275
2299.95,3885.1033,5190.416,-0.3271147547355978,-2.0714654355542166
2299.95,3891.9131,5177.0513,-0.3215822448180687,-2.1370621799761103
2299.95,3898.7229,5163.686,-0.4004760740609256,-2.6172821392974344
2299.95,3905.5327,5150.3208,-0.3915607236503262,-2.6036766723557605
2299.95,3912.3425,5136.9561,-0.26136346543395206,-1.491650432343149
2299.95,3919.1526,5123.5908,-0.32572875504871873,-2.244306750952305
2299.95,3925.9624,5110.2256,-0.3481386250593032,-2.2163982224831504
2299.95,3932.7722,5096.8604,-0.2797125800521561,-2.465092257855142
2299.95,3939.582,5083.4956,-0.27443552991315223,-2.407934497602489
2299.95,3946.3918,5070.1304,-0.24334498312233852,-2.4533963548892563
2299.95,3953.2017,5056.7651,-0.40346560844062374,-2.52571614438638
2299.95,3960.0117,5043.4004,-0.4796483907899605,-2.9004039120967717
2299.95,3966.8215,5030.0352,-0.4231185166304932,-2.23491709876951
2299.95,3973.6313,5016.6699,-0.33407371537442204,-2.207265822321952
2299.95,3980.4412,5003.3047,-0.3624041818671404,-2.733352624589457
2299.95,3987.251,4989.9399,-0.36096843350241287,-2.2256147926415246
2299.95,3994.0608,4976.5747,-0.4700020292470155,-2.353867861121208
2299.95,4000.8708,4963.2095,-0.26918618091594954,-2.3859558324269527
2299.95,4007.6807,4949.8442,-0.35382045045591604,-2.488902623065347
2299.95,4014.4905,4936.4795,-0.48938871172588594,-2.847295027205038
2299.95,4034.9202,4896.3843,-0.14386921568595748,-2.5639368701997967
2299.95,4041.73,4883.019,-0.3812589552835754,-2.538294768367382
2299.95,4048.5398,4869.6538,-0.3326780436833498,-2.5770087808876334
2299.95,4055.3496,4856.2886,-0.35382045045591604,-2.364449858470847
2299.95,4062.1594,4842.9238,-0.32989253044147343,-2.333033991253544
2299.95,4068.9692,4829.5586,-0.5361417223500322,-2.8646864674418295
2299.95,4075.7793,4816.1934,-0.3797958993723511,-2.9759100386069055
2299.95,4082.5891,4802.8286,-0.3797958993723511,-2.5010238366702926
2299.95,4089.3989,4789.4634,-0.44005500008395787,-2.8646864674418295
2299.95,4096.209,4776.0981,-0.34108144271012436,-3.036533434957924
2299.95,4103.0186,4762.7329,-0.39304110662922304,-2.813394050232257
2299.95,4109.8286,4749.3682,-0.4004760740609256,-2.5770087808876334
2299.95,4116.6382,4736.0029,-0.4877587221718257,-2.6736342817362733
2299.95,4123.4482,4722.6377,-0.4620338722962311,-2.956492329816388
2299.95,4130.2578,4709.2725,-0.35524596541504094,-2.4533963548892563
2299.95,4137.0679,4695.9077,-0.4748135785272081,-2.4304071009321326
2299.95,4143.8779,4682.5425,-0.45255514331620694,-3.1235429180494094
2299.95,4150.6875,4669.1772,-0.4588643025580504,-2.6172821392974344
2299.95,3788.1763,5334.314,-0.597835182575455,-3.170061851458401
2299.95,3782.9553,5324.0674,-0.5816040169198722,-3.1941588223313637
2299.95,3776.1455,5310.7021,-0.509158680554803,-3.270142803812532
2299.95,3769.3357,5297.3369,-0.5621171637691152,-3.2968103396761093
2299.95,3762.5259,5283.9722,-0.45255514331620694,-3.3813653430337873
2299.95,3755.7158,5270.6069,-0.5395663773672496,-2.995712273753988
2299.95,3748.906,5257.2417,-0.5225591936451927,-3.1235429180494094
2299.95,3742.0962,5243.8765,-0.42924410067643726,-2.6172821392974344
2299.95,3735.2864,5230.5117,-0.3011037414334833,-2.3968847835146767
2299.95,3728.4766,5217.1465,-0.17078713474136478,-2.095562793561468
2299.95,3721.6665,5203.7812,-0.27443552991315223,-1.9950930403319411
2299.95,3714.8567,5190.416,-0.1923706805269786,-2.333033991253544
2299.95,3708.0469,5177.0513,-0.17673598518334357,-2.465092257855142
2299.95,3701.2371,5163.686,-0.09650979905986425,-1.9241418079821886
2299.95,3694.4272,5150.3208,-0.048139326010542154,-2.407934497602489
2299.95,3687.6174,5136.9561,-0.13696470828482413,-1.6713079970173983
2299.95,3673.9976,5110.2256,-0.05974894283521222,-2.017398631991657
2299.95,3667.1877,5096.8604,-0.27180741096039385,-2.3025750930440454
2299.95,3660.3779,5083.4956,-0.2231423013149909,-2.087465648893489
2299.95,3653.5681,5070.1304,-0.26918618091594954,-2.8646864674418295
2299.95,3646.7583,5056.7651,-0.3638419945694592,-1.5945443738441085
2299.95,3639.9482,5043.4004,-0.3078834192260082,-2.1455727972123593
2299.95,3633.1384,5030.0352,-0.26136346543395206,-2.5639368701997967
2299.95,3626.3286,5016.6699,-0.30652380155853165,-2.6172821392974344
2299.95,3619.5188,5003.3047,-0.12783223514689415,-2.322777596281994
2299.95,3612.709,4989.9399,-0.09981923031044566,-2.273016582061767
2299.95,3599.0891,4963.2095,-0.1404110029694209,-2.538294768367382
2299.95,3592.2793,4949.8442,-0.3989846516985999,-2.4533963548892563
2299.95,3585.4695,4936.4795,-0.45412870528753574,-2.956492329816388
2299.95,3578.6597,4923.1143,-0.44628554012964017,-3.352378646472307
2299.95,3571.8499,4909.749,-0.4668071434541564,-3.473735816952755
2299.95,3565.0398,4896.3843,-0.4064641069413736,-3.270142803812532
2299.95,3558.23,4883.019,-0.25102746945752774,-2.6310752711736427
2299.95,3544.6104,4856.2886,-0.2850176252459473,-2.813394050232257
2299.95,3537.8005,4842.9238,-0.05974894283521222,-2.9187527140708096
2299.95,3530.9907,4829.5586,-0.3011037414334833,-3.2188508251806955
2299.95,3524.1807,4816.1934,-0.13467375916249638,-3.2968103396761093
2299.95,3517.3708,4802.8286,-0.31608017523230725,-2.9004039120967717
2299.95,3510.561,4789.4634,-0.18994937476933402,-2.813394050232257
2299.95,3503.7512,4776.0981,-0.06507092950842515,-3.270142803812532
2299.95,3496.9414,4762.7329,-0.2903509641101577,-2.688232868031808
2299.95,3490.1316,4749.3682,-0.43540743888737676,-3.5065245645421914
2299.95,3483.3215,4736.0029,-0.39600846345441204,-3.324208563134045
2299.95,3476.5117,4722.6377,-0.25360147013995477,-3.352378646472307
2299.95,3469.7019,4709.2725,-0.3710622321165199,-3.473735816952755
2299.95,3462.8921,4695.9077,-0.3243446736984644,-3.0790921435988987
2299.95,3456.0823,4682.5425,-0.4064641069413736,-3.4419881266706813
2299.95,3449.2722,4669.1772,-0.18272043633582288,-3.270142803812532
2299.8601,3603.906,5313.811,-0.3424889004970636,-3.2188508251806955
2299.8601,3610.0349,5301.7822,-0.18152067758334176,-2.3859558324269527
2299.8601,3616.8447,5288.4175,-0.17673598518334357,-2.322777596281994
2299.8601,3623.6545,5275.0522,-0.2903509641101577,-2.375145033198519
2299.8601,3630.4644,5261.687,-0.1404110029694209,-2.017398631991657
2299.8601,3637.2744,5248.3223,-0.07796046038921507,-1.910536248484092
2299.8601,3644.0842,5234.957,-0.13696470828482413,-1.666002972931201
2299.8601,3650.894,5221.5918,-0.1381121540246676,-2.16281445500452
2299.8601,3657.7039,5208.2266,-0.11428802532652285,-1.6398919652929187
2299.8601,3664.5137,5194.8618,-0.08446806848776012,-1.0498192673599023
2299.8601,3671.3235,5181.4966,-0.15665264045541752,-1.8018037444938613
2299.8601,3684.9434,5154.7661,0.023717503179339145,-1.6873940485130159
2299.8601,3691.7532,5141.4014,-0.042906457170485204,-1.0847064249236131
2299.8601,3698.563,5128.0361,-0.10535940454733242,-1.6296355177238189
2299.8601,3705.3728,5114.6709,-0.2548909593070418,-1.9241418079821886
2299.8601,3712.1829,5101.3062,-0.06720768017530532,-1.789755478559358
2299.8601,3718.9927,5087.9409,-0.11316757828543629,-1.9519211791521518
2299.8601,3725.8025,5074.5757,-0.17078713474136478,-2.0249457806668865
2299.8601,3732.6123,5061.2104,-0.17793001375024523,-2.0714654355542166
2299.8601,3739.4221,5047.8457,-0.22439308165218994,-2.2633547645023766
2299.8601,3746.2319,5034.4805,-0.26787813796691307,-2.1892474791554735
2299.8601,3753.042,5021.1152,-0.2331926245422456,-1.8263447028368391
2299.8601,3759.8518,5007.7505,-0.29168875516213005,-1.6347505922264112
2299.8601,3766.6616,4994.3853,-0.32572875504871873,-1.8904688196725852
2299.8601,3773.4714,4981.02,-0.26136346543395206,-1.783785347215641
2299.8601,3780.2812,4967.6548,-0.32850267808411165,-2.23491709876951
2299.8601,3787.0913,4954.29,-0.28368872316187693,-2.0557172025930375
2299.8601,3793.9011,4940.9248,-0.37687619353136664,-2.103726037561162
2299.8601,3800.7109,4927.5596,-0.27575218406431834,-1.698263661674772
2299.8601,3807.5208,4914.1943,-0.16841746819371078,-1.7602549882320966
2299.8601,3814.3306,4900.8296,-0.21071979674851335,-2.040213136248448
2299.8601,3821.1404,4887.4644,-0.2021149601326752,-2.103726037561162
2299.8601,3827.9504,4874.0991,-0.18994937476933402,-1.6398919652929187
2299.8601,3834.7603,4860.7344,-0.22689934548756477,-1.619483197795305
2299.8601,3841.5701,4847.3691,-0.22189308347510636,-1.5417745910740073
2299.8601,3848.3799,4834.0039,-0.31197339890154,-1.7778506469168065
2299.8601,3855.1897,4820.6387,-0.26918618091594954,-1.6144454291446424
2299.8601,3861.9998,4807.2739,-0.3078834192260082,-1.8018037444938613
2299.8601,3868.8096,4793.9087,-0.15315001399368844,-1.7147928725518031
2299.8601,3875.6194,4780.5435,-0.16960159955275864,-1.5417745910740073
2299.8601,3880.3862,4771.188,-0.39304110662922304,-1.9449036557396877
2299.95,3204.5198,5262.5098,-0.3424889004970636,-3.5065245645421914
2299.95,3210.1948,5251.3721,-0.3078834192260082,-2.7968650215005737
2299.95,3217.0046,5238.0073,-0.33407371537442204,-3.1235429180494094
2299.95,3223.8145,5224.6421,-0.37396498756147767,-3.2968103396761093
2299.95,3230.6243,5211.2769,-0.21939931970613824,-3.036533434957924
2299.95,3237.4341,5197.9121,-0.2797125800521561,-3.101070567236505
2299.95,3244.2441,5184.5469,-0.16487346394564625,-3.1465319077450333
2299.95,3251.054,5171.1816,-0.2045659387481621,-2.995712273753988
2299.95,3257.8638,5157.8164,-0.2957129000639269,-3.2188508251806955
2299.95,3264.6736,5144.4517,-0.3581031061341856,-2.6036766723557605
2299.95,3271.4834,5131.0864,-0.26136346543395206,-2.3968847835146767
2299.95,3278.2935,5117.7212,-0.24207028731518962,-2.538294768367382
2299.95,3285.1033,5104.356,-0.20089171988624974,-2.4304071009321326
2299.95,3291.9131,5090.9912,-0.25102746945752774,-2.17154805869629
2299.95,3298.7229,5077.626,-0.18874091686813807,-2.1119564689567367
2299.95,3305.5327,5064.2607,-0.18152067758334176,-2.3025750930440454
2299.95,3312.3425,5050.896,-0.35382045045591604,-3.015914572916489
2299.95,3319.1526,5037.5308,-0.257474936734491,-2.7488565707445343
2299.95,3325.9624,5024.1655,-0.32572875504871873,-2.703047734329419
2299.95,3332.7722,5010.8003,-0.3106082128399359,-2.333033991253544
2299.95,3339.582,4997.4355,-0.21939931970613824,-2.095562793561468
2299.95,3346.3918,4984.0703,-0.3215822448180687,-2.847295027205038
2299.95,3353.2017,4970.7051,-0.3453097728600362,-2.8302008860675105
2299.95,3360.0117,4957.3403,-0.32296250538190496,-2.47692657544778
2299.95,3366.8215,4943.9751,-0.37687619353136664,-2.956492329816388
2299.95,3373.6313,4930.6099,-0.44472426200028137,-3.1235429180494094
2299.95,3380.4412,4917.2446,-0.4338630394211765,-3.0790921435988987
2299.95,3387.251,4903.8799,-0.3424889004970636,-2.813394050232257
2299.95,3394.0608,4890.5146,-0.3467231986594076,-2.813394050232257
2299.95,3400.8708,4877.1494,-0.3215822448180687,-2.5510336318619067
2299.95,3407.6807,4863.7842,-0.27443552991315223,-3.015914572916489
2299.95,3414.4905,4850.4194,-0.21567029578148925,-2.2163982224831504
2299.95,3421.3003,4837.0542,-0.2256454284002813,-2.407934497602489
2299.95,3428.1101,4823.689,-0.23572106769908613,-2.7968650215005737
2299.95,3434.9202,4810.3242,-0.27312060706086777,-2.8646864674418295
2299.95,3441.73,4796.959,-0.16605340369323532,-3.036533434957924
2299.95,3448.5398,4783.5938,-0.27312060706086777,-3.1941588223313637
2299.95,3455.3496,4770.2285,-0.32989253044147343,-3.0575864009026774
2299.95,3462.1594,4756.8638,-0.3011037414334833,-2.6172821392974344
2299.95,3468.9692,4743.4985,-0.2997533041592954,-3.170061851458401
2299.95,3475.7793,4730.1333,-0.26136346543395206,-3.1465319077450333
2299.95,3482.5891,4716.7686,-0.08773782260554586,-3.1235429180494094
2299.95,3489.3989,4703.4033,-0.08773782260554586,-3.0575864009026774
2299.95,3496.2087,4690.0381,-0.14386921568595748,-2.7488565707445343
2299.95,3503.0186,4676.6729,-0.17912546972590204,-2.6310752711736427
2299.95,3509.8284,4663.3081,-0.2797125800521561,-2.703047734329419
2299.95,3516.6384,4649.9429,-0.18874091686813807,-2.956492329816388
2299.95,3523.4482,4636.5776,-0.16487346394564625,-2.52571614438638
2299.95,3530.2581,4623.2124,-0.18392163623857385,-2.488902623065347
2299.95,3537.0679,4609.8477,-0.31197339890154,-3.1235429180494094
2299.95,3543.8777,4596.4824,-0.2306705582899505,-2.9004039120967717
2299.95,3550.6877,4583.1172,-0.30245600485487784,-2.9759100386069055
2299.95,3557.4976,4569.7524,-0.39600846345441204,-3.170061851458401
2299.95,3564.3074,4556.3872,-0.2943697183215992,-2.7488565707445343
2299.95,3571.1172,4543.022,-0.22815483685713603,-2.253785405060441
2299.95,3577.927,4529.6567,-0.2850176252459473,-2.47692657544778
2299.95,3584.7368,4516.292,-0.2850176252459473,-2.937444497683484
2299.95,3591.5469,4502.9268,-0.26918618091594954,-2.9759100386069055
2299.95,3598.3567,4489.5615,-0.3038100993690324,-2.9759100386069055
2299.95,3611.9763,4462.8315,-0.12329708512341395,-1.6554766153471185
2299.95,3618.7861,4449.4663,-0.2704959370825493,-2.513293778706893
2299.95,3625.5959,4436.1011,-0.30516602994161784,-2.7646046797007062
2299.95,3632.406,4422.7363,-0.2997533041592954,-2.9187527140708096
2299.95,3639.2158,4409.3711,-0.18272043633582288,-2.7968650215005737
2299.95,3646.0256,4396.0059,-0.26526717383476595,-2.847295027205038
2299.95,3652.8354,4382.6406,-0.19966997412859208,-2.9759100386069055
2299.95,3659.6453,4369.2759,-0.26918618091594954,-3.101070567236505
2299.95,3666.4551,4355.9106,-0.17793001375024523,-2.8302008860675105
2299.95,3679.167,4330.9624,-0.27839070454159776,-2.5902538322013813
2299.95,3196.1211,5263.8262,-0.43078137763209917,-3.6888394549139147
2299.95,3189.7651,5251.3521,-0.31608017523230725,-2.9759100386069055
2299.95,3182.9553,5237.9873,-0.4668071434541564,-3.1465319077450333
2299.95,3176.1455,5224.6221,-0.40346560844062374,-3.5755150551589585
2299.95,3169.3357,5211.2568,-0.4748135785272081,-3.411217414944481
2299.95,3162.5259,5197.8921,-0.505836423881534,-2.8302008860675105
2299.95,3155.7158,5184.5269,-0.4246463984741195,-3.540424966831559
2299.95,3148.906,5171.1616,-0.4557047472590887,-3.6496202801618196
2299.95,3142.0962,5157.7964,-0.3424889004970636,-3.411217414944481
2299.95,3135.2864,5144.4316,-0.3841915044049215,-3.411217414944481
2299.95,3128.4766,5131.0664,-0.5025251680600996,-3.5065245645421914
2299.95,3121.6665,5117.7012,-0.5656320996991553,-3.5755150551589585
2299.95,3114.8567,5104.3359,-0.4910213624842178,-2.8302008860675105
2299.95,3108.0469,5090.9712,-0.47160330804989087,-3.015914572916489
2299.95,3101.2371,5077.606,-0.39452368439140534,-2.9759100386069055
2299.95,3094.4272,5064.2407,-0.463622432457841,-3.4419881266706813
2299.95,3087.6174,5050.876,-0.45412870528753574,-3.101070567236505
2299.95,3080.8074,5037.5107,-0.47803418804107467,-3.0790921435988987
2299.95,3073.9976,5024.1455,-0.5464510742949166,-3.6888394549139147
2299.95,3067.1877,5010.7803,-0.4064641069413736,-2.9187527140708096
2299.95,3060.3779,4997.4155,-0.40346560844062374,-3.2188508251806955
2299.95,3053.5681,4984.0503,-0.527631047168554,-3.2968103396761093
2299.95,3046.7583,4970.6851,-0.5447254513052273,-2.9004039120967717
2299.95,3039.9482,4957.3203,-0.5074961725451276,-3.5755150551589585
2299.95,3033.1384,4943.9551,-0.597835182575455,-3.863185223344846
2299.95,3026.3286,4930.5898,-0.5887853634355238,-3.6888394549139147
2299.95,3019.5188,4917.2246,-0.47160330804989087,-3.1941588223313637
2299.95,3012.709,4903.8599,-0.44472426200028137,-3.170061851458401
2299.95,3005.8992,4890.4946,-0.42006973842866957,-3.411217414944481
2299.95,2999.0891,4877.1294,-0.4064641069413736,-2.8823857312635677
2299.95,2992.2793,4863.7642,-0.26136346543395206,-3.170061851458401
2299.95,2985.4695,4850.3994,-0.33827245604428047,-2.16281445500452
2299.95,2978.6597,4837.0342,-0.4494154282404563,-3.270142803812532
2299.95,2971.8499,4823.6689,-0.28901496035232416,-2.292624861199793
2299.95,2965.0398,4810.3042,-0.4019697240867148,-2.5770087808876334
2299.95,2958.23,4796.939,-0.27180741096039385,-2.513293778706893
2299.95,2951.4202,4783.5737,-0.43850341179996943,-2.995712273753988
2299.95,2944.6104,4770.2085,-0.3581031061341856,-2.1892474791554735
2299.95,2937.8005,4756.8438,-0.31334045124423815,-2.2256147926415246
2299.95,2930.9907,4743.4785,-0.42924410067643726,-2.3025750930440454
2299.95,2924.1807,4730.1133,-0.3106082128399359,-2.7968650215005737
2299.95,2917.3708,4716.7485,-0.5464510742949166,-3.1941588223313637
2299.95,2910.561,4703.3833,-0.638657101338275,-3.411217414944481
2299.95,2903.7512,4690.0181,-0.5361417223500322,-3.1941588223313637
2299.95,2896.9414,4676.6528,-0.5124920114189995,-2.8302008860675105
2299.95,2891.9475,4666.8521,-0.5887853634355238,-3.0790921435988987
2299.95,2989.3113,5181.2314,-0.37833498086696266,-3.6496202801618196
2299.95,2982.9553,5168.7573,-0.28901496035232416,-3.411217414944481
2299.95,2976.1455,5155.3921,-0.4877587221718257,-3.611881376626625
2299.95,2969.3357,5142.0269,-0.509158680554803,-3.5065245645421914
2299.95,2962.5259,5128.6621,-0.5430028009613111,-3.411217414944481
2299.95,2955.7158,5115.2969,-0.44005500008395787,-3.611881376626625
2299.95,2948.906,5101.9316,-0.5638730873881063,-3.611881376626625
2299.95,2942.0962,5088.5664,-0.5586145393521191,-3.473735816952755
2299.95,2935.2864,5075.2017,-0.4910213624842178,-3.5065245645421914
2299.95,2928.4766,5061.8364,-0.5208742761192257,-3.0575864009026774
2299.95,2921.6665,5048.4712,-0.4620338722962311,-2.9759100386069055
2299.95,2914.8567,5035.106,-0.5025251680600996,-3.2968103396761093
2299.95,2908.0469,5021.7412,-0.37687619353136664,-2.6736342817362733
2299.95,2901.2371,5008.376,-0.37396498756147767,-2.9759100386069055
2299.95,2894.4272,4995.0107,-0.43540743888737676,-2.47692657544778
2299.95,2887.6174,4981.646,-0.4155139288112984,-2.2256147926415246
2299.95,2880.8074,4968.2808,-0.38272415486409,-2.5902538322013813
2299.95,2873.9976,4954.9155,-0.4910213624842178,-3.2188508251806955
2299.95,2867.1877,4941.5503,-0.4494154282404563,-3.1941588223313637
2299.95,2860.3779,4928.1855,-0.505836423881534,-3.411217414944481
2299.95,2853.5681,4914.8203,-0.509158680554803,-3.611881376626625
2299.95,2846.7583,4901.4551,-0.5124920114189995,-3.3813653430337873
2299.95,2839.9482,4888.0903,-0.5293273975391223,-3.170061851458401
2299.95,2833.1384,4874.7251,-0.5673942115875099,-3.473735816952755
2299.95,2826.3286,4861.3599,-0.33827245604428047,-2.312625327888461
2299.95,2819.5188,4847.9946,-0.5124920114189995,-3.1235429180494094
2299.95,2812.709,4834.6299,-0.2850176252459473,-3.015914572916489
2299.95,2805.8992,4821.2646,-0.49429468247186154,-2.6310752711736427
2299.95,2799.0891,4807.8994,-0.5361417223500322,-2.703047734329419
2299.95,2792.2793,4794.5342,-0.4926566831506699,-2.813394050232257
2299.95,2785.4695,4781.1694,-0.5395663773672496,-3.324208563134045
2299.95,2778.6597,4767.8042,-0.5499112793732863,-3.1235429180494094
2299.95,2771.8499,4754.439,-0.39304110662922304,-2.9004039120967717
2299.95,2765.0398,4741.0742,-0.46840331043922495,-2.9759100386069055
2299.95,2758.23,4727.709,-0.4732071550595355,-3.1235429180494094
2299.95,2751.4202,4714.3438,-0.5208742761192257,-3.352378646472307
2299.95,2744.6104,4700.9785,-0.4764225867439967,-2.956492329816388
2299.95,2737.8005,4687.6138,-0.257474936734491,-2.6736342817362733
2299.95,2730.9907,4674.2485,-0.48288463433251966,-3.1235429180494094
2299.95,2724.1807,4660.8833,-0.43540743888737676,-1.9379350349858047
2299.95,2717.3708,4647.5186,-0.4700020292470155,-3.1941588223313637
1899.95,5204.9736,5459.8989,-0.5798167095402507,-3.5065245645421914
1899.95,5210.1948,5449.6523,-0.597835182575455,-3.5065245645421914
1899.95,5217.0044,5436.2876,-0.5621171637691152,-3.5065245645421914
1899.95,5223.8145,5422.9224,-0.5447254513052273,-3.6888394549139147
1899.95,5230.6245,5409.5571,-0.597835182575455,-3.6888394549139147
1899.95,5237.4341,5396.1924,-0.6348763856452966,-3.5065245645421914
1899.95,5244.2441,5382.8271,-0.6161842875736797,-3.6888394549139147
1899.95,5251.0537,5369.4619,-0.6161842875736797,-3.2188508251806955
1899.95,5257.8638,5356.0967,-0.6348763856452966,-3.5065245645421914
1899.95,5264.6738,5342.7319,-0.597835182575455,-3.5065245645421914
1899.95,5271.4834,5329.3667,-0.597835182575455,-3.6888394549139147
1899.95,5278.2935,5316.0015,-0.6161842875736797,-3.5065245645421914
1899.95,5285.103,5302.6362,-0.6348763856452966,-3.5065245645421914
1899.95,5291.9131,5289.2715,-0.6161842875736797,-3.5065245645421914
1899.95,5298.7231,5275.9062,-0.49429468247186154,-3.5065245645421914
1899.95,5305.5327,5262.541,-0.47803418804107467,-3.2188508251806955
1899.95,5312.3428,5249.1763,-0.65392454433159,-3.5065245645421914
1899.95,5319.1523,5235.811,-0.5798167095402507,-3.5065245645421914
1899.95,5325.9624,5222.4458,-0.5108239571007129,-3.5065245645421914
1899.95,5332.772,5209.0806,-0.597835182575455,-3.6888394549139147
1899.95,5339.582,5195.7158,-0.5108239571007129,-3.5065245645421914
1899.95,5346.3921,5182.3506,-0.6348763856452966,-3.5065245645421914
1899.95,5353.2017,5168.9854,-0.5621171637691152,-2.995712273753988
1899.95,5360.0117,5155.6206,-0.5447254513052273,-3.5065245645421914
1899.95,5366.8213,5142.2554,-0.6161842875736797,-3.6888394549139147
1899.95,5373.6313,5128.8901,-0.6161842875736797,-3.6888394549139147
1899.95,5380.4414,5115.5249,-0.6161842875736797,-3.6888394549139147
1899.95,5387.251,5102.1602,-0.5621171637691152,-3.5065245645421914
1899.95,5394.061,5088.7949,-0.5447254513052273,-3.5065245645421914
1899.95,5400.1899,5076.7661,-0.5108239571007129,-3.5065245645421914
1899.95,5189.7651,5449.6523,-0.597835182575455,-3.9119730066781044
1899.95,5182.9556,5436.2876,-0.5798167095402507,-3.9119730066781044
1899.95,5176.1455,5422.9224,-0.5798167095402507,-3.816667372111393
1899.95,5169.3354,5409.5571,-0.6348763856452966,-3.816667372111393
1899.95,5162.5259,5396.1924,-0.527631047168554,-3.9119730066781044
1899.95,5155.7158,5382.8271,-0.4004760740609256,-3.611881376626625
